Year,Quarter,Month,Day,Category,Sum of Sales
2018,Qtr 2,June,10,Furniture,514.165
2018,Qtr 2,June,10,Office Supplies,1497.922
2018,Qtr 2,June,10,Technology,501.256
2018,Qtr 2,June,11,Furniture,455.212
2018,Qtr 2,June,11,Office Supplies,739.882
2018,Qtr 2,June,11,Technology,385.8
2018,Qtr 2,June,12,Furniture,1337.124
2018,Qtr 2,June,12,Office Supplies,206.948
2018,Qtr 2,June,12,Technology,135.896
2018,Qtr 2,June,13,Furniture,761.438
2018,Qtr 2,June,13,Office Supplies,346.596
2018,Qtr 2,June,13,Technology,47.984
2018,Qtr 2,June,15,Furniture,928.208
2018,Qtr 2,June,15,Office Supplies,481.454
2018,Qtr 2,June,15,Technology,2647.848
2018,Qtr 2,June,16,Furniture,1514.92
2018,Qtr 2,June,16,Office Supplies,471.352
2018,Qtr 2,June,16,Technology,737.922
2018,Qtr 2,June,17,Furniture,155.25
2018,Qtr 2,June,17,Office Supplies,235.582
2018,Qtr 2,June,17,Technology,3505.84
2018,Qtr 2,June,18,Furniture,917.9235
2018,Qtr 2,June,18,Office Supplies,113.232
2018,Qtr 2,June,19,Furniture,1256.385
2018,Qtr 2,June,19,Office Supplies,418.36
2018,Qtr 2,June,19,Technology,225.448
2018,Qtr 2,June,20,Office Supplies,134.348
2018,Qtr 2,June,20,Technology,893.88
2018,Qtr 2,June,21,Furniture,17.92
2018,Qtr 2,June,21,Office Supplies,577.736
2018,Qtr 2,June,22,Furniture,487.96
2018,Qtr 2,June,22,Office Supplies,91.059
2018,Qtr 2,June,24,Furniture,449.454
2018,Qtr 2,June,24,Office Supplies,735.23
2018,Qtr 2,June,25,Furniture,1272.184
2018,Qtr 2,June,25,Office Supplies,87.688
2018,Qtr 2,June,25,Technology,148.48
2018,Qtr 2,June,26,Furniture,800.002
2018,Qtr 2,June,26,Office Supplies,1304.2
2018,Qtr 2,June,26,Technology,2119.934
2018,Qtr 2,June,27,Furniture,317.946
2018,Qtr 2,June,27,Office Supplies,39.51
2018,Qtr 2,June,27,Technology,1287.45
2018,Qtr 2,June,29,Furniture,1381.2932
2018,Qtr 2,June,29,Office Supplies,3078.388
2018,Qtr 2,June,29,Technology,62.31
2018,Qtr 2,June,30,Furniture,2105.661
2018,Qtr 2,June,30,Office Supplies,1614.732
2018,Qtr 2,June,30,Technology,1001.584
2018,Qtr 3,July,1,Office Supplies,639.83
2018,Qtr 3,July,2,Office Supplies,169.192
2018,Qtr 3,July,3,Furniture,1016.678
2018,Qtr 3,July,3,Office Supplies,459.784
2018,Qtr 3,July,3,Technology,5486.942
2018,Qtr 3,July,5,Furniture,332.028
2018,Qtr 3,July,5,Office Supplies,64.366
2018,Qtr 3,July,5,Technology,79.96
2018,Qtr 3,July,6,Furniture,361.376
2018,Qtr 3,July,6,Office Supplies,19.002
2018,Qtr 3,July,7,Furniture,87.21
2018,Qtr 3,July,7,Office Supplies,52.356
2018,Qtr 3,July,7,Technology,1480.684
2018,Qtr 3,July,8,Furniture,484.1
2018,Qtr 3,July,8,Office Supplies,1304.264
2018,Qtr 3,July,8,Technology,191.9
2018,Qtr 3,July,9,Furniture,526.45
2018,Qtr 3,July,9,Office Supplies,886.784
2018,Qtr 3,July,9,Technology,257.98
2018,Qtr 3,July,10,Furniture,18.84
2018,Qtr 3,July,10,Office Supplies,340.374
2018,Qtr 3,July,11,Office Supplies,236.89
2018,Qtr 3,July,11,Technology,1492.002
2018,Qtr 3,July,12,Office Supplies,3.816
2018,Qtr 3,July,13,Furniture,91.008
2018,Qtr 3,July,13,Office Supplies,373.94
2018,Qtr 3,July,13,Technology,39.594
2018,Qtr 3,July,14,Furniture,692.45
2018,Qtr 3,July,14,Office Supplies,405.192
2018,Qtr 3,July,14,Technology,2501.292
2018,Qtr 3,July,15,Furniture,1847.529
2018,Qtr 3,July,15,Office Supplies,242.8
2018,Qtr 3,July,15,Technology,41.9
2018,Qtr 3,July,16,Furniture,71.372
2018,Qtr 3,July,16,Office Supplies,2.912
2018,Qtr 3,July,17,Furniture,1241.149
2018,Qtr 3,July,17,Office Supplies,200.76
2018,Qtr 3,July,17,Technology,749.964
2018,Qtr 3,July,18,Furniture,1473.888
2018,Qtr 3,July,18,Office Supplies,32.936
2018,Qtr 3,July,18,Technology,599.97
2018,Qtr 3,July,20,Furniture,539.416
2018,Qtr 3,July,20,Office Supplies,1353.822
2018,Qtr 3,July,20,Technology,389.97
2018,Qtr 3,July,21,Furniture,661.44
2018,Qtr 3,July,21,Office Supplies,841.748
2018,Qtr 3,July,21,Technology,2180.644
2018,Qtr 3,July,22,Furniture,526.344
2018,Qtr 3,July,22,Technology,29.97
2018,Qtr 3,July,23,Office Supplies,338.488
2018,Qtr 3,July,23,Technology,559.7
2018,Qtr 3,July,24,Technology,2399.96
2018,Qtr 3,July,25,Furniture,456.8
2018,Qtr 3,July,25,Office Supplies,341.942
2018,Qtr 3,July,26,Furniture,362.352
2018,Qtr 3,July,26,Technology,1649.95
2018,Qtr 3,July,27,Furniture,129.802
2018,Qtr 3,July,27,Office Supplies,39.16
2018,Qtr 3,July,27,Technology,778.87
2018,Qtr 3,July,28,Office Supplies,24.964
2018,Qtr 3,July,28,Technology,1145.6
2018,Qtr 3,July,29,Furniture,418.63
2018,Qtr 3,July,29,Office Supplies,273.332
2018,Qtr 3,July,29,Technology,699.332
2018,Qtr 3,July,30,Office Supplies,433.426
2018,Qtr 3,July,30,Technology,89.95
2018,Qtr 3,July,31,Furniture,36.96
2018,Qtr 3,July,31,Office Supplies,1157.276
2018,Qtr 3,July,31,Technology,363.792
2018,Qtr 3,August,1,Office Supplies,277.724
2018,Qtr 3,August,1,Technology,1807.926
2018,Qtr 3,August,3,Furniture,307.332
2018,Qtr 3,August,3,Office Supplies,167.68
2018,Qtr 3,August,3,Technology,39.816
2018,Qtr 3,August,4,Office Supplies,20.07
2018,Qtr 3,August,5,Office Supplies,423.896
2018,Qtr 3,August,5,Technology,79.78
2018,Qtr 3,August,6,Furniture,161.14
2018,Qtr 3,August,6,Office Supplies,437.936
2018,Qtr 3,August,6,Technology,824.95
2018,Qtr 3,August,7,Furniture,258.934
2018,Qtr 3,August,7,Office Supplies,2033.69
2018,Qtr 3,August,7,Technology,1187
2018,Qtr 3,August,10,Furniture,121.3
2018,Qtr 3,August,10,Office Supplies,247.28
2018,Qtr 3,August,10,Technology,1454.49
2018,Qtr 3,August,11,Office Supplies,555.142
2018,Qtr 3,August,11,Technology,153.584
2018,Qtr 3,August,12,Furniture,1834.82
2018,Qtr 3,August,12,Office Supplies,1140.7
2018,Qtr 3,August,12,Technology,717.564
2018,Qtr 3,August,13,Furniture,455.632
2018,Qtr 3,August,13,Office Supplies,2185.948
2018,Qtr 3,August,13,Technology,1.584
2018,Qtr 3,August,14,Furniture,418.296
2018,Qtr 3,August,14,Office Supplies,22.44
2018,Qtr 3,August,15,Office Supplies,1949.872
2018,Qtr 3,August,16,Office Supplies,80.564
2018,Qtr 3,August,17,Furniture,4970.114
2018,Qtr 3,August,17,Office Supplies,4377.038
2018,Qtr 3,August,17,Technology,170.136
2018,Qtr 3,August,18,Furniture,204.38
2018,Qtr 3,August,18,Office Supplies,4472.954
2018,Qtr 3,August,18,Technology,2401.15
2018,Qtr 3,August,19,Office Supplies,512.446
2018,Qtr 3,August,20,Office Supplies,549.11
2018,Qtr 3,August,20,Technology,143.84
2018,Qtr 3,August,21,Furniture,2070.832
2018,Qtr 3,August,21,Office Supplies,5748.554
2018,Qtr 3,August,21,Technology,465.148
2018,Qtr 3,August,22,Furniture,524.54
2018,Qtr 3,August,23,Furniture,2.784
2018,Qtr 3,August,23,Office Supplies,219.664
2018,Qtr 3,August,23,Technology,4367.896
2018,Qtr 3,August,24,Office Supplies,685.056
2018,Qtr 3,August,25,Furniture,130.98
2018,Qtr 3,August,25,Office Supplies,231.008
2018,Qtr 3,August,26,Furniture,64.96
2018,Qtr 3,August,26,Office Supplies,53.72
2018,Qtr 3,August,26,Technology,71.98
2018,Qtr 3,August,27,Furniture,2037.74
2018,Qtr 3,August,27,Office Supplies,1804.956
2018,Qtr 3,August,27,Technology,2347.842
2018,Qtr 3,August,28,Furniture,1137.75
2018,Qtr 3,August,28,Office Supplies,270.714
2018,Qtr 3,August,28,Technology,35.168
2018,Qtr 3,August,29,Furniture,148.02
2018,Qtr 3,August,29,Office Supplies,87.448
2018,Qtr 3,August,31,Furniture,569.568
2018,Qtr 3,August,31,Office Supplies,1243.954
2018,Qtr 3,August,31,Technology,1349.308
2018,Qtr 3,September,1,Furniture,896.72
2018,Qtr 3,September,1,Office Supplies,345.1
2018,Qtr 3,September,1,Technology,19.99
2018,Qtr 3,September,2,Furniture,2016.052
2018,Qtr 3,September,2,Office Supplies,2661.498
2018,Qtr 3,September,2,Technology,3974.784
2018,Qtr 3,September,3,Furniture,620.631
2018,Qtr 3,September,3,Office Supplies,589.448
2018,Qtr 3,September,3,Technology,385.77
2018,Qtr 3,September,4,Furniture,3722.982
2018,Qtr 3,September,4,Office Supplies,1477.484
2018,Qtr 3,September,4,Technology,159.736
2018,Qtr 3,September,5,Office Supplies,237.476
2018,Qtr 3,September,5,Technology,89.568
2018,Qtr 3,September,7,Furniture,470.688
2018,Qtr 3,September,7,Office Supplies,2388.661
2018,Qtr 3,September,7,Technology,989.216
2018,Qtr 3,September,8,Furniture,1000.239
2018,Qtr 3,September,8,Office Supplies,236.072
2018,Qtr 3,September,8,Technology,948.016
2018,Qtr 3,September,9,Furniture,482.564
2018,Qtr 3,September,9,Office Supplies,1427.003
2018,Qtr 3,September,9,Technology,2446.494
2018,Qtr 3,September,10,Furniture,362.352
2018,Qtr 3,September,10,Office Supplies,1290.524
2018,Qtr 3,September,10,Technology,853.77
2018,Qtr 3,September,11,Furniture,2810.894
2018,Qtr 3,September,11,Office Supplies,2529.2
2018,Qtr 3,September,11,Technology,223.912
2018,Qtr 3,September,12,Furniture,8.36
2018,Qtr 3,September,12,Office Supplies,483.19
2018,Qtr 3,September,13,Office Supplies,15.92
2018,Qtr 3,September,14,Furniture,830.718
2018,Qtr 3,September,14,Office Supplies,1307.08
2018,Qtr 3,September,14,Technology,1333.605
2018,Qtr 3,September,15,Furniture,2612.768
2018,Qtr 3,September,15,Office Supplies,3482.828
2018,Qtr 3,September,15,Technology,1189.43
2018,Qtr 3,September,16,Furniture,22.512
2018,Qtr 3,September,16,Office Supplies,633.186
2018,Qtr 3,September,16,Technology,175.952
2018,Qtr 3,September,17,Furniture,2335.29
2018,Qtr 3,September,17,Office Supplies,658.206
2018,Qtr 3,September,17,Technology,1985.73
2018,Qtr 3,September,18,Furniture,30.14
2018,Qtr 3,September,18,Office Supplies,872.79
2018,Qtr 3,September,18,Technology,609
2018,Qtr 3,September,19,Furniture,481.804
2018,Qtr 3,September,19,Office Supplies,262.954
2018,Qtr 3,September,19,Technology,903.43
2018,Qtr 3,September,20,Furniture,5496.174
2018,Qtr 3,September,20,Office Supplies,113.824
2018,Qtr 3,September,20,Technology,1749.92
2018,Qtr 3,September,21,Office Supplies,186.212
2018,Qtr 3,September,21,Technology,151.96
2018,Qtr 3,September,22,Furniture,254.03
2018,Qtr 3,September,22,Office Supplies,5854.139
2018,Qtr 3,September,22,Technology,1763.044
2018,Qtr 3,September,23,Furniture,804.732
2018,Qtr 3,September,23,Office Supplies,1011.176
2018,Qtr 3,September,23,Technology,579.878
2018,Qtr 3,September,24,Furniture,1427.24
2018,Qtr 3,September,24,Office Supplies,438.578
2018,Qtr 3,September,24,Technology,4584.644
2018,Qtr 3,September,25,Furniture,805.736
2018,Qtr 3,September,25,Office Supplies,486.517
2018,Qtr 3,September,25,Technology,119.96
2018,Qtr 3,September,26,Furniture,428.376
2018,Qtr 3,September,26,Office Supplies,1058.2
2018,Qtr 3,September,28,Furniture,42.016
2018,Qtr 3,September,28,Office Supplies,462.871
2018,Qtr 3,September,28,Technology,54.384
2018,Qtr 3,September,29,Furniture,553.688
2018,Qtr 3,September,29,Office Supplies,716.606
2018,Qtr 3,September,29,Technology,576.486
2018,Qtr 3,September,30,Office Supplies,380.78
2018,Qtr 3,September,30,Technology,159.98
2018,Qtr 4,October,1,Furniture,559.76
2018,Qtr 4,October,1,Office Supplies,609.066
2018,Qtr 4,October,1,Technology,1809.64
2018,Qtr 4,October,2,Furniture,2758.464
2018,Qtr 4,October,2,Office Supplies,2139.624
2018,Qtr 4,October,2,Technology,519.934
2018,Qtr 4,October,3,Furniture,255.208
2018,Qtr 4,October,3,Office Supplies,1877.302
2018,Qtr 4,October,3,Technology,371.97
2018,Qtr 4,October,4,Furniture,19.98
2018,Qtr 4,October,5,Furniture,935.802
2018,Qtr 4,October,5,Office Supplies,228.308
2018,Qtr 4,October,5,Technology,5520.506
2018,Qtr 4,October,6,Furniture,41.96
2018,Qtr 4,October,6,Office Supplies,818.9
2018,Qtr 4,October,6,Technology,319.96
2018,Qtr 4,October,7,Furniture,462.43
2018,Qtr 4,October,7,Office Supplies,739.822
2018,Qtr 4,October,7,Technology,1546.958
2018,Qtr 4,October,8,Furniture,145.764
2018,Qtr 4,October,8,Office Supplies,83.44
2018,Qtr 4,October,8,Technology,379.152
2018,Qtr 4,October,9,Furniture,1333.393
2018,Qtr 4,October,9,Office Supplies,163.196
2018,Qtr 4,October,10,Furniture,239.358
2018,Qtr 4,October,12,Furniture,3123.328
2018,Qtr 4,October,12,Office Supplies,223.828
2018,Qtr 4,October,12,Technology,2278.238
2018,Qtr 4,October,13,Furniture,1514.996
2018,Qtr 4,October,13,Office Supplies,6648.882
2018,Qtr 4,October,13,Technology,241.924
2018,Qtr 4,October,14,Furniture,9.46
2018,Qtr 4,October,14,Office Supplies,78.512
2018,Qtr 4,October,14,Technology,46.36
2018,Qtr 4,October,15,Furniture,532.96
2018,Qtr 4,October,15,Office Supplies,484.98
2018,Qtr 4,October,16,Furniture,2422.558
2018,Qtr 4,October,16,Office Supplies,432.526
2018,Qtr 4,October,16,Technology,618.513
2018,Qtr 4,October,17,Office Supplies,73.56
2018,Qtr 4,October,17,Technology,52.792
2018,Qtr 4,October,19,Furniture,531.1622
2018,Qtr 4,October,19,Office Supplies,1924.452
2018,Qtr 4,October,19,Technology,326.256
2018,Qtr 4,October,20,Furniture,328.3
2018,Qtr 4,October,20,Office Supplies,989.574
2018,Qtr 4,October,20,Technology,15.984
2018,Qtr 4,October,21,Furniture,1470.238
2018,Qtr 4,October,21,Office Supplies,1268.655
2018,Qtr 4,October,21,Technology,1798.308
2018,Qtr 4,October,22,Furniture,1005.341
2018,Qtr 4,October,22,Office Supplies,468.278
2018,Qtr 4,October,22,Technology,13685.258
2018,Qtr 4,October,23,Furniture,1193.4
2018,Qtr 4,October,23,Office Supplies,380.074
2018,Qtr 4,October,23,Technology,1778.92
2018,Qtr 4,October,24,Furniture,517.405
2018,Qtr 4,October,24,Office Supplies,11.68
2018,Qtr 4,October,26,Furniture,356.85
2018,Qtr 4,October,26,Office Supplies,442.836
2018,Qtr 4,October,26,Technology,200.182
2018,Qtr 4,October,27,Furniture,746.241
2018,Qtr 4,October,27,Office Supplies,145.095
2018,Qtr 4,October,27,Technology,194.984
2018,Qtr 4,October,28,Furniture,77.952
2018,Qtr 4,October,28,Office Supplies,280.598
2018,Qtr 4,October,28,Technology,50.176
2018,Qtr 4,October,29,Office Supplies,46.96
2018,Qtr 4,October,30,Furniture,1301.758
2018,Qtr 4,October,30,Office Supplies,2133.092
2018,Qtr 4,October,30,Technology,590.88
2018,Qtr 4,October,31,Office Supplies,15.16
2018,Qtr 4,October,31,Technology,508.768
2018,Qtr 4,November,1,Furniture,2665.62
2018,Qtr 4,November,1,Office Supplies,255.81
2018,Qtr 4,November,2,Furniture,1159.624
2018,Qtr 4,November,2,Office Supplies,2025.652
2018,Qtr 4,November,2,Technology,3109.11
2018,Qtr 4,November,3,Furniture,2524.05
2018,Qtr 4,November,3,Office Supplies,407.501
2018,Qtr 4,November,3,Technology,1605.386
2018,Qtr 4,November,4,Furniture,523.764
2018,Qtr 4,November,4,Office Supplies,473.768
2018,Qtr 4,November,4,Technology,9670.564
2018,Qtr 4,November,5,Furniture,396.024
2018,Qtr 4,November,5,Office Supplies,815.552
2018,Qtr 4,November,5,Technology,1143.488
2018,Qtr 4,November,6,Furniture,2681.362
2018,Qtr 4,November,6,Office Supplies,1481.478
2018,Qtr 4,November,6,Technology,125.91
2018,Qtr 4,November,7,Furniture,623.322
2018,Qtr 4,November,7,Office Supplies,160.892
2018,Qtr 4,November,7,Technology,1629.164
2018,Qtr 4,November,8,Furniture,274.2
2018,Qtr 4,November,8,Office Supplies,109.9
2018,Qtr 4,November,9,Furniture,883.018
2018,Qtr 4,November,9,Office Supplies,2250.72
2018,Qtr 4,November,9,Technology,1617.754
2018,Qtr 4,November,10,Furniture,1482.52
2018,Qtr 4,November,10,Office Supplies,1444.828
2018,Qtr 4,November,10,Technology,1080.2
2018,Qtr 4,November,11,Furniture,123.84
2018,Qtr 4,November,11,Office Supplies,1656.194
2018,Qtr 4,November,11,Technology,35.184
2018,Qtr 4,November,12,Furniture,250.304
2018,Qtr 4,November,12,Office Supplies,1375.124
2018,Qtr 4,November,12,Technology,1285.958
2018,Qtr 4,November,13,Furniture,2765.6532
2018,Qtr 4,November,13,Office Supplies,1971.528
2018,Qtr 4,November,13,Technology,1896.239
2018,Qtr 4,November,14,Furniture,321.568
2018,Qtr 4,November,14,Office Supplies,225.198
2018,Qtr 4,November,14,Technology,287.892
2018,Qtr 4,November,15,Furniture,559.2
2018,Qtr 4,November,16,Furniture,289.59
2018,Qtr 4,November,16,Office Supplies,1225.466
2018,Qtr 4,November,16,Technology,3240.178
2018,Qtr 4,November,17,Furniture,515.4928
2018,Qtr 4,November,17,Office Supplies,1722.21
2018,Qtr 4,November,17,Technology,11171.09
2018,Qtr 4,November,18,Furniture,152.966
2018,Qtr 4,November,18,Office Supplies,1109.32
2018,Qtr 4,November,18,Technology,207.47
2018,Qtr 4,November,19,Furniture,2603.165
2018,Qtr 4,November,19,Office Supplies,4762.139
2018,Qtr 4,November,19,Technology,31.968
2018,Qtr 4,November,20,Furniture,880.862
2018,Qtr 4,November,20,Office Supplies,274.482
2018,Qtr 4,November,20,Technology,1832.93
2018,Qtr 4,November,21,Furniture,98.4
2018,Qtr 4,November,21,Office Supplies,382.64
2018,Qtr 4,November,21,Technology,1755.144
2018,Qtr 4,November,22,Office Supplies,35.712
2018,Qtr 4,November,23,Furniture,186.697
2018,Qtr 4,November,23,Office Supplies,445.964
2018,Qtr 4,November,23,Technology,520.448
2018,Qtr 4,November,24,Furniture,1734.028
2018,Qtr 4,November,24,Office Supplies,2832.945
2018,Qtr 4,November,24,Technology,169.088
2018,Qtr 4,November,25,Furniture,2639.309
2018,Qtr 4,November,25,Office Supplies,686.928
2018,Qtr 4,November,25,Technology,339.92
2018,Qtr 4,November,26,Furniture,1375.6
2018,Qtr 4,November,26,Office Supplies,463.89
2018,Qtr 4,November,26,Technology,3208.682
2018,Qtr 4,November,27,Furniture,65.78
2018,Qtr 4,November,27,Office Supplies,1185.016
2018,Qtr 4,November,27,Technology,367.458
2018,Qtr 4,November,28,Furniture,4659.14
2018,Qtr 4,November,28,Office Supplies,273.914
2018,Qtr 4,November,28,Technology,1979.89
2018,Qtr 4,November,29,Furniture,491.888
2018,Qtr 4,November,30,Furniture,4129.728
2018,Qtr 4,November,30,Office Supplies,1417.566
2018,Qtr 4,November,30,Technology,1097.988
2018,Qtr 4,December,1,Furniture,2542.292
2018,Qtr 4,December,1,Office Supplies,1371.45
2018,Qtr 4,December,1,Technology,1417.436
2018,Qtr 4,December,2,Furniture,3527.504
2018,Qtr 4,December,2,Office Supplies,2665.612
2018,Qtr 4,December,2,Technology,3758.066
2018,Qtr 4,December,3,Furniture,591.84
2018,Qtr 4,December,3,Office Supplies,447.932
2018,Qtr 4,December,3,Technology,364.07
2018,Qtr 4,December,4,Furniture,992.782
2018,Qtr 4,December,4,Office Supplies,199.138
2018,Qtr 4,December,4,Technology,1447.718
2018,Qtr 4,December,5,Furniture,321.48
2018,Qtr 4,December,5,Office Supplies,796.06
2018,Qtr 4,December,5,Technology,335.596
2018,Qtr 4,December,6,Office Supplies,10.68
2018,Qtr 4,December,7,Furniture,82.38
2018,Qtr 4,December,7,Office Supplies,2279.774
2018,Qtr 4,December,7,Technology,554.36
2018,Qtr 4,December,8,Furniture,3368.265
2018,Qtr 4,December,8,Office Supplies,2632.752
2018,Qtr 4,December,8,Technology,1642.024
2018,Qtr 4,December,9,Furniture,1927.233
2018,Qtr 4,December,9,Office Supplies,1447.079
2018,Qtr 4,December,9,Technology,2096.078
2018,Qtr 4,December,10,Furniture,2102.264
2018,Qtr 4,December,10,Office Supplies,973.235
2018,Qtr 4,December,10,Technology,798.06
2018,Qtr 4,December,11,Furniture,1448.529
2018,Qtr 4,December,11,Office Supplies,100.816
2018,Qtr 4,December,11,Technology,475.69
2018,Qtr 4,December,13,Furniture,489.016
2018,Qtr 4,December,13,Office Supplies,91.92
2018,Qtr 4,December,14,Furniture,1852.532
2018,Qtr 4,December,14,Office Supplies,320.732
2018,Qtr 4,December,14,Technology,1724.45
2018,Qtr 4,December,15,Furniture,22.77
2018,Qtr 4,December,15,Office Supplies,87.342
2018,Qtr 4,December,15,Technology,196.776
2018,Qtr 4,December,16,Furniture,197.712
2018,Qtr 4,December,16,Office Supplies,321.09
2018,Qtr 4,December,16,Technology,339.9
2018,Qtr 4,December,17,Furniture,629.26
2018,Qtr 4,December,17,Office Supplies,1398.498
2018,Qtr 4,December,18,Furniture,1380.681
2018,Qtr 4,December,18,Office Supplies,2115.91
2018,Qtr 4,December,18,Technology,149.32
2018,Qtr 4,December,19,Furniture,115.378
2018,Qtr 4,December,19,Office Supplies,1780.548
2018,Qtr 4,December,20,Office Supplies,377.736
2018,Qtr 4,December,21,Furniture,15.92
2018,Qtr 4,December,21,Office Supplies,1772.05
2018,Qtr 4,December,21,Technology,352.97
2018,Qtr 4,December,22,Furniture,4086.456
2018,Qtr 4,December,22,Office Supplies,1851.813
2018,Qtr 4,December,22,Technology,1503.752
2018,Qtr 4,December,23,Furniture,282.114
2018,Qtr 4,December,23,Office Supplies,1149.692
2018,Qtr 4,December,23,Technology,494.97
2018,Qtr 4,December,24,Furniture,1393.494
2018,Qtr 4,December,24,Office Supplies,1479.638
2018,Qtr 4,December,24,Technology,3359.922
2018,Qtr 4,December,25,Furniture,832.454
2018,Qtr 4,December,25,Office Supplies,1465.265
2018,Qtr 4,December,25,Technology,401.208
2018,Qtr 4,December,26,Office Supplies,814.594
2018,Qtr 4,December,27,Office Supplies,13.248
2018,Qtr 4,December,27,Technology,164.388
2018,Qtr 4,December,28,Furniture,551.2568
2018,Qtr 4,December,28,Office Supplies,1091.244
2018,Qtr 4,December,28,Technology,14.85
2018,Qtr 4,December,29,Furniture,2330.718
2018,Qtr 4,December,29,Office Supplies,282.44
2018,Qtr 4,December,29,Technology,302.376
2018,Qtr 4,December,30,Furniture,323.136
2018,Qtr 4,December,30,Office Supplies,299.724
2018,Qtr 4,December,30,Technology,90.93
